,Ma_Tinh,Ten_Huyen,So_Diem_Chay,Nam
2335,42,Cẩm Xuyên,12,2017
2336,42,TX. Kỳ Anh,90,2017
2337,42,TX. Hồng Lĩnh,1,2018
2338,42,Hương Khê,306,2018
2339,42,Lộc Hà,17,2018
2340,42,Thạch Hà,94,2018
2341,42,Hà Tĩnh,8,2018
2342,42,Hương Sơn,310,2018
2343,42,Nghi Xuân,18,2018
2344,42,Đức Thọ,67,2018
2345,42,Can Lộc,24,2018
2346,42,Kỳ Anh,1336,2018
2347,42,Vũ Quang,119,2018
2348,42,Cẩm Xuyên,270,2018
2349,42,TX. Kỳ Anh,601,2018
2350,42,TX. Hồng Lĩnh,2,2019
2351,42,Hương Khê,493,2019
2352,42,Lộc Hà,12,2019
2353,42,Thạch Hà,40,2019
2354,42,Hà Tĩnh,6,2019
2355,42,Hương Sơn,256,2019
2356,42,Nghi Xuân,28,2019
2357,42,Đức Thọ,25,2019
2358,42,Can Lộc,38,2019
2359,42,Kỳ Anh,532,2019
2360,42,Vũ Quang,98,2019
2361,42,Cẩm Xuyên,167,2019
2362,42,TX. Kỳ Anh,591,2019
2363,42,TX. Hồng Lĩnh,1,2020
2364,42,Hương Khê,21,2020
2365,42,Lộc Hà,1,2020
2366,42,Thạch Hà,4,2020
2367,42,Hà Tĩnh,2,2020
2368,42,Hương Sơn,18,2020
2369,42,Đức Thọ,3,2020
2370,42,Can Lộc,1,2020
2371,42,Kỳ Anh,149,2020
2372,42,Vũ Quang,7,2020
2373,42,Cẩm Xuyên,12,2020
2374,42,TX. Kỳ Anh,107,2020
2375,44,Bố Trạch,25,2011
2376,44,Tuyên Hoá,7,2011
2377,44,Quảng Trạch,7,2011
2378,44,Lệ Thuỷ,50,2011
2379,44,Quảng Ninh,12,2011
2380,44,Bố Trạch,35,2012
2381,44,Tuyên Hoá,1,2012
2382,44,Quảng Trạch,2,2012
2383,44,Lệ Thuỷ,63,2012
2384,44,Quảng Ninh,19,2012
2385,44,Bố Trạch,30,2013
2386,44,Tuyên Hoá,2,2013
2387,44,Quảng Trạch,8,2013
2388,44,Lệ Thuỷ,53,2013
2389,44,Quảng Ninh,17,2013
2390,44,Bố Trạch,48,2014
2391,44,Tuyên Hoá,7,2014
2392,44,Quảng Trạch,3,2014
2393,44,Lệ Thuỷ,83,2014
2394,44,Quảng Ninh,19,2014
2395,44,Bố Trạch,44,2015
2396,44,Tuyên Hoá,6,2015
2397,44,Quảng Trạch,13,2015
2398,44,Lệ Thuỷ,49,2015
2399,44,Quảng Ninh,34,2015
2400,44,Bố Trạch,110,2016
2401,44,Tuyên Hoá,8,2016
2402,44,Quảng Trạch,62,2016
2403,44,Lệ Thuỷ,133,2016
2404,44,Quảng Ninh,97,2016
2405,44,Đồng Hới,4,2017
2406,44,Bố Trạch,148,2017
2407,44,Tuyên Hoá,73,2017
2408,44,Quảng Trạch,38,2017
2409,44,Lệ Thuỷ,165,2017
2410,44,Minh Hoá,32,2017
2411,44,Quảng Ninh,87,2017
2412,44,TX. Ba Đồn,5,2017
2413,44,Đồng Hới,133,2018
2414,44,Bố Trạch,1408,2018
2415,44,Tuyên Hoá,539,2018
2416,44,Lệ Thuỷ,1387,2018
2417,44,Quảng Trạch,756,2018
2418,44,Minh Hoá,347,2018
2419,44,TX. Ba Đồn,148,2018
2420,44,Quảng Ninh,523,2018
2421,44,Đồng Hới,46,2019
2422,44,Bố Trạch,1186,2019
2423,44,Tuyên Hoá,378,2019
2424,44,Quảng Trạch,222,2019
2425,44,Lệ Thuỷ,1050,2019
2426,44,Minh Hoá,471,2019
2427,44,Quảng Ninh,428,2019
2428,44,TX. Ba Đồn,275,2019
2429,44,Đồng Hới,2,2020
2430,44,Bố Trạch,70,2020
2431,44,Tuyên Hoá,63,2020
2432,44,Lệ Thuỷ,98,2020
2433,44,Quảng Trạch,77,2020
2434,44,Minh Hoá,47,2020
2435,44,Quảng Ninh,33,2020
2436,44,TX. Ba Đồn,34,2020
2437,45,Đông Hà,1,2011
2438,45,Hướng Hóa,34,2011
2439,45,Gio Linh,31,2011
2440,45,Đa Krông,228,2011
2441,45,TX. Quảng Trị,3,2011
2442,45,Hải Lăng,44,2011
2443,45,Cam Lộ,16,2011
2444,45,Triệu Phong,14,2011
2445,45,Vĩnh Linh,37,2011
2446,45,Đông Hà,1,2012
2447,45,Hướng Hóa,34,2012
2448,45,Gio Linh,31,2012
2449,45,Đa Krông,228,2012
2450,45,TX. Quảng Trị,3,2012
2451,45,Hải Lăng,44,2012
2452,45,Cam Lộ,16,2012
2453,45,Triệu Phong,14,2012
2454,45,Vĩnh Linh,37,2012
2455,45,Đông Hà,1,2013
2456,45,Hướng Hóa,34,2013
2457,45,Gio Linh,31,2013
2458,45,Đa Krông,228,2013
2459,45,TX. Quảng Trị,3,2013
2460,45,Hải Lăng,44,2013
2461,45,Cam Lộ,16,2013
2462,45,Triệu Phong,14,2013
2463,45,Vĩnh Linh,37,2013
2464,45,Đông Hà,1,2014
2465,45,Hướng Hóa,34,2014
2466,45,Gio Linh,31,2014
2467,45,Đa Krông,228,2014
2468,45,TX. Quảng Trị,3,2014
2469,45,Hải Lăng,44,2014
2470,45,Cam Lộ,16,2014
2471,45,Triệu Phong,14,2014
2472,45,Vĩnh Linh,37,2014
2473,45,Đông Hà,1,2015
2474,45,Hướng Hóa,34,2015
2475,45,Gio Linh,31,2015
2476,45,Đa Krông,228,2015
2477,45,TX. Quảng Trị,3,2015
2478,45,Hải Lăng,44,2015
2479,45,Cam Lộ,16,2015
2480,45,Triệu Phong,14,2015
2481,45,Vĩnh Linh,37,2015
2482,45,Đông Hà,1,2016
2483,45,Hướng Hóa,34,2016
2484,45,Gio Linh,31,2016
2485,45,Đa Krông,228,2016
2486,45,TX. Quảng Trị,3,2016
2487,45,Hải Lăng,44,2016
2488,45,Cam Lộ,16,2016
2489,45,Triệu Phong,14,2016
2490,45,Vĩnh Linh,37,2016
2491,45,Đông Hà,1,2017
2492,45,Hướng Hóa,34,2017
2493,45,Gio Linh,31,2017
2494,45,Đa Krông,228,2017
2495,45,TX. Quảng Trị,3,2017
2496,45,Hải Lăng,44,2017
2497,45,Cam Lộ,16,2017
2498,45,Triệu Phong,14,2017
2499,45,Vĩnh Linh,37,2017
2500,45,Đông Hà,34,2018
2501,45,Hướng Hóa,2895,2018
2502,45,Gio Linh,114,2018
2503,45,Đa Krông,1216,2018
2504,45,TX. Quảng Trị,9,2018
2505,45,Hải Lăng,392,2018
2506,45,Triệu Phong,139,2018
2507,45,Cam Lộ,186,2018
2508,45,Vĩnh Linh,408,2018
2509,45,Đông Hà,102,2019
2510,45,Gio Linh,165,2019
2511,45,Hướng Hóa,2552,2019
2512,45,Đa Krông,1398,2019
2513,45,TX. Quảng Trị,16,2019
2514,45,Hải Lăng,412,2019
2515,45,Cam Lộ,394,2019
2516,45,Triệu Phong,291,2019
2517,45,Vĩnh Linh,295,2019
2518,45,Đông Hà,4,2020
2519,45,Hướng Hóa,316,2020
2520,45,Gio Linh,69,2020
2521,45,Đa Krông,462,2020
2522,45,TX. Quảng Trị,4,2020
2523,45,Hải Lăng,55,2020
2524,45,Triệu Phong,56,2020
2525,45,Cam Lộ,43,2020
2526,45,Vĩnh Linh,49,2020
2527,46,Phong Điền,8,2011
2528,46,A Lưới,15,2011
2529,46,TX. Hương Thủy,11,2011
2530,46,Hương Trà,20,2011
2531,46,Nam Đông,11,2011
2532,46,Phú Lộc,19,2011
2533,46,Phú Vang,1,2011
2534,46,Phong Điền,14,2012
2535,46,A Lưới,15,2012
2536,46,TX. Hương Thủy,28,2012
2537,46,Hương Trà,39,2012
2538,46,Nam Đông,13,2012
2539,46,Phú Lộc,10,2012
2540,46,Phong Điền,4,2013
2541,46,A Lưới,9,2013
2542,46,TX. Hương Thủy,11,2013
2543,46,Hương Trà,30,2013
2544,46,Nam Đông,6,2013
2545,46,Phú Lộc,19,2013
2546,46,Phong Điền,18,2014
2547,46,A Lưới,20,2014
2548,46,TX. Hương Thủy,20,2014
2549,46,Hương Trà,23,2014
2550,46,Nam Đông,10,2014
2551,46,Phú Lộc,18,2014
2552,46,Phong Điền,16,2015
2553,46,A Lưới,14,2015
2554,46,TX. Hương Thủy,21,2015
2555,46,Hương Trà,38,2015
2556,46,Nam Đông,24,2015
2557,46,Phú Lộc,28,2015
2558,46,Phong Điền,32,2016
2559,46,A Lưới,87,2016
2560,46,TX. Hương Thủy,30,2016
2561,46,Hương Trà,33,2016
2562,46,Nam Đông,30,2016
2563,46,Phú Vang,1,2016
2564,46,Phú Lộc,33,2016
2565,46,A Lưới,101,2017
2566,46,Phong Điền,78,2017
2567,46,Huế,1,2017
2568,46,TX. Hương Thủy,51,2017
2569,46,Hương Trà,64,2017
2570,46,Quảng Điền,5,2017
2571,46,Nam Đông,25,2017
2572,46,Phú Lộc,96,2017
2573,46,Phú Vang,11,2017
2574,46,Phong Điền,243,2018
2575,46,A Lưới,486,2018
2576,46,Huế,7,2018
2577,46,TX. Hương Thủy,214,2018
2578,46,Hương Trà,241,2018
2579,46,Quảng Điền,10,2018
2580,46,Nam Đông,137,2018
2581,46,Phú Lộc,408,2018
2582,46,Phú Vang,53,2018
2583,46,A Lưới,567,2019
2584,46,Phong Điền,520,2019
2585,46,Huế,1,2019
2586,46,TX. Hương Thủy,272,2019
2587,46,Hương Trà,394,2019
2588,46,Quảng Điền,12,2019
2589,46,Nam Đông,237,2019
2590,46,Phú Lộc,436,2019
2591,46,Phú Vang,27,2019
2592,46,Phong Điền,93,2020
2593,46,A Lưới,157,2020
2594,46,TX. Hương Thủy,45,2020
2595,46,Hương Trà,96,2020
2596,46,Quảng Điền,10,2020
2597,46,Nam Đông,80,2020
2598,46,Phú Lộc,77,2020
2599,46,Phú Vang,7,2020
2600,48,Q. Liên Chiểu,8,2011
2601,48,Q. Hải Châu,1,2011
2602,48,Q. Cẩm Lệ,3,2011
2603,48,Q. Sơn Trà,2,2011
2604,48,Hòa Vang,55,2011
2605,48,Q. Liên Chiểu,8,2012
2606,48,Q. Hải Châu,1,2012
2607,48,Q. Cẩm Lệ,3,2012
2608,48,Q. Sơn Trà,2,2012
2609,48,Hòa Vang,55,2012
2610,48,Q. Liên Chiểu,8,2013
2611,48,Q. Hải Châu,1,2013
2612,48,Q. Cẩm Lệ,3,2013
2613,48,Q. Sơn Trà,2,2013
2614,48,Hòa Vang,55,2013
2615,48,Q. Liên Chiểu,8,2014
2616,48,Q. Hải Châu,1,2014
2617,48,Q. Cẩm Lệ,3,2014
2618,48,Q. Sơn Trà,2,2014
2619,48,Hòa Vang,55,2014
2620,48,Q. Liên Chiểu,8,2015
2621,48,Q. Hải Châu,1,2015
2622,48,Q. Cẩm Lệ,3,2015
2623,48,Q. Sơn Trà,2,2015
2624,48,Hòa Vang,55,2015
2625,48,Q. Liên Chiểu,8,2016
2626,48,Q. Hải Châu,1,2016
2627,48,Q. Cẩm Lệ,3,2016
2628,48,Q. Sơn Trà,2,2016
2629,48,Hòa Vang,55,2016
2630,48,Q. Liên Chiểu,8,2017
2631,48,Q. Hải Châu,1,2017
2632,48,Q. Cẩm Lệ,3,2017
2633,48,Q. Sơn Trà,2,2017
2634,48,Hòa Vang,55,2017
2635,48,Q. Liên Chiểu,52,2018
2636,48,Q. Hải Châu,2,2018
2637,48,Q. Ngũ Hành Sơn,1,2018
2638,48,Q. Cẩm Lệ,37,2018
2639,48,Q. Sơn Trà,8,2018
2640,48,Hòa Vang,364,2018
2641,48,Q. Liên Chiểu,39,2019
2642,48,Q. Ngũ Hành Sơn,8,2019
2643,48,Q. Cẩm Lệ,20,2019
2644,48,Q. Sơn Trà,3,2019
2645,48,Hòa Vang,412,2019
2646,48,Q. Liên Chiểu,7,2020
2647,48,Q. Hải Châu,1,2020
2648,48,Q. Cẩm Lệ,1,2020
2649,48,Hòa Vang,151,2020
2650,49,Phú Ninh,4,2011
2651,49,Thăng Bình,1,2011
2652,49,Nam Giang,13,2011
2653,49,Bắc Trà My,56,2011
2654,49,Đông Giang,56,2011
2655,49,Nông Sơn,14,2011
2656,49,Đại Lộc,27,2011
2657,49,Tiên Phước,40,2011
2658,49,Nam Trà My,19,2011
2659,49,Duy Xuyên,5,2011
2660,49,Tây Giang,44,2011
2661,49,Quế Sơn,6,2011
2662,49,Núi Thành,24,2011
2663,49,Phước Sơn,33,2011
2664,49,Hiệp Đức,38,2011
2665,49,Phú Ninh,9,2012
2666,49,Thăng Bình,1,2012
2667,49,Nam Giang,14,2012
2668,49,Bắc Trà My,79,2012
2669,49,Đông Giang,46,2012
2670,49,Nông Sơn,11,2012
2671,49,Đại Lộc,39,2012
2672,49,Tiên Phước,52,2012
2673,49,Nam Trà My,13,2012
2674,49,Duy Xuyên,3,2012
2675,49,Tây Giang,36,2012
2676,49,Quế Sơn,6,2012
2677,49,Núi Thành,31,2012
2678,49,Phước Sơn,50,2012
2679,49,Hiệp Đức,52,2012
2680,49,Phú Ninh,13,2013
2681,49,Nam Giang,28,2013
2682,49,Bắc Trà My,113,2013
2683,49,Đông Giang,58,2013
2684,49,Nông Sơn,15,2013
2685,49,Đại Lộc,23,2013
2686,49,Tiên Phước,57,2013
2687,49,Nam Trà My,47,2013
2688,49,Duy Xuyên,2,2013
2689,49,Tây Giang,53,2013
2690,49,Quế Sơn,5,2013
2691,49,Núi Thành,73,2013
2692,49,Phước Sơn,70,2013
2693,49,Hiệp Đức,79,2013
2694,49,Phú Ninh,14,2014
2695,49,Thăng Bình,1,2014
2696,49,Nam Giang,24,2014
2697,49,Bắc Trà My,186,2014
2698,49,Đông Giang,114,2014
2699,49,Nông Sơn,22,2014
2700,49,Đại Lộc,34,2014
2701,49,Tiên Phước,68,2014
2702,49,Nam Trà My,75,2014
2703,49,Duy Xuyên,6,2014
2704,49,Tây Giang,69,2014
2705,49,Quế Sơn,12,2014
2706,49,Núi Thành,93,2014
2707,49,Phước Sơn,69,2014
2708,49,Hiệp Đức,90,2014
2709,49,Phú Ninh,16,2015
2710,49,Thăng Bình,3,2015
2711,49,Nam Giang,43,2015
2712,49,Bắc Trà My,131,2015
2713,49,Đông Giang,89,2015
2714,49,Nông Sơn,17,2015
2715,49,Đại Lộc,22,2015
2716,49,Tiên Phước,110,2015
2717,49,Nam Trà My,63,2015
2718,49,Duy Xuyên,2,2015
2719,49,Tây Giang,66,2015
2720,49,Quế Sơn,12,2015
2721,49,Núi Thành,93,2015
2722,49,Phước Sơn,63,2015
2723,49,Hiệp Đức,77,2015
2724,49,Phú Ninh,7,2016
2725,49,Nam Giang,8,2016
2726,49,Bắc Trà My,77,2016
2727,49,Đông Giang,33,2016
2728,49,Nông Sơn,4,2016
2729,49,Đại Lộc,15,2016
2730,49,Tiên Phước,38,2016
2731,49,Nam Trà My,50,2016
2732,49,Duy Xuyên,2,2016
2733,49,Tây Giang,52,2016
2734,49,Quế Sơn,1,2016
2735,49,Núi Thành,29,2016
2736,49,Phước Sơn,30,2016
2737,49,Hiệp Đức,15,2016
2738,49,Thăng Bình,27,2017
2739,49,Nam Giang,250,2017
2740,49,Bắc Trà My,420,2017
2741,49,Đông Giang,239,2017
2742,49,Nông Sơn,72,2017
2743,49,Tam Kỳ,11,2017
2744,49,Đại Lộc,114,2017
2745,49,Tiên Phước,301,2017
2746,49,Hội An,4,2017
2747,49,Điện Bàn,2,2017
2748,49,Nam Trà My,217,2017
2749,49,Duy Xuyên,24,2017
2750,49,Tây Giang,111,2017
2751,49,Quế Sơn,40,2017
2752,49,Núi Thành,202,2017
2753,49,Phước Sơn,220,2017
2754,49,Hiệp Đức,182,2017
2755,49,Phú Ninh,40,2017
2756,49,Thăng Bình,49,2018
2757,49,Nam Giang,552,2018
2758,49,Bắc Trà My,1360,2018
2759,49,Đông Giang,558,2018
2760,49,Nông Sơn,244,2018
2761,49,Tam Kỳ,42,2018
2762,49,Đại Lộc,499,2018
2763,49,Tiên Phước,715,2018
2764,49,Hội An,6,2018
2765,49,Điện Bàn,49,2018
2766,49,Nam Trà My,1271,2018
2767,49,Duy Xuyên,115,2018
2768,49,Tây Giang,1141,2018
2769,49,Quế Sơn,87,2018
2770,49,Núi Thành,929,2018
2771,49,Phước Sơn,707,2018
2772,49,Hiệp Đức,628,2018
2773,49,Phú Ninh,137,2018
2774,49,Thăng Bình,118,2019
2775,49,Nam Giang,533,2019
2776,49,Bắc Trà My,2349,2019
2777,49,Đông Giang,671,2019
2778,49,Nông Sơn,267,2019
2779,49,Tam Kỳ,38,2019
2780,49,Đại Lộc,619,2019
2781,49,Tiên Phước,779,2019
2782,49,Điện Bàn,67,2019
2783,49,Nam Trà My,1936,2019
2784,49,Duy Xuyên,101,2019
2785,49,Tây Giang,1767,2019
2786,49,Quế Sơn,138,2019
2787,49,Núi Thành,1155,2019
2788,49,Phước Sơn,1430,2019
2789,49,Hiệp Đức,941,2019
2790,49,Phú Ninh,239,2019
2791,49,Thăng Bình,19,2020
2792,49,Nam Giang,241,2020
2793,49,Bắc Trà My,439,2020
2794,49,Đông Giang,222,2020
2795,49,Nông Sơn,98,2020
2796,49,Tam Kỳ,9,2020
2797,49,Đại Lộc,86,2020
2798,49,Tiên Phước,224,2020
2799,49,Hội An,1,2020
2800,49,Điện Bàn,4,2020
2801,49,Nam Trà My,114,2020
2802,49,Duy Xuyên,13,2020
2803,49,Tây Giang,117,2020
2804,49,Quế Sơn,13,2020
2805,49,Núi Thành,324,2020
2806,49,Phước Sơn,276,2020
2807,49,Hiệp Đức,258,2020
2808,49,Phú Ninh,31,2020
2809,51,Trà Bồng,18,2011
2810,51,Ba Tơ,82,2011
2811,51,Nghĩa Hành,11,2011
2812,51,Tây Trà,8,2011
2813,51,Sơn Tây,19,2011
2814,51,Sơn Tịnh,2,2011
2815,51,Bình Sơn,6,2011
2816,51,Đức Phổ,16,2011
2817,51,Tư Nghĩa,1,2011
2818,51,Sơn Hà,35,2011
2819,51,Minh Long,12,2011
2820,51,Trà Bồng,17,2012
2821,51,Ba Tơ,99,2012
2822,51,Nghĩa Hành,10,2012
2823,51,Mộ Đức,6,2012
2824,51,Tây Trà,15,2012
2825,51,Sơn Tây,25,2012
2826,51,Sơn Tịnh,7,2012
2827,51,Bình Sơn,5,2012
2828,51,Đức Phổ,12,2012
2829,51,Tư Nghĩa,3,2012
2830,51,Sơn Hà,42,2012
2831,51,Minh Long,14,2012
2832,51,Trà Bồng,23,2013
2833,51,Ba Tơ,107,2013
2834,51,Nghĩa Hành,11,2013
2835,51,Mộ Đức,17,2013
2836,51,Tây Trà,9,2013
2837,51,Sơn Tây,12,2013
2838,51,Sơn Tịnh,2,2013
2839,51,Bình Sơn,4,2013
2840,51,Đức Phổ,32,2013
2841,51,Tư Nghĩa,1,2013
2842,51,Sơn Hà,33,2013
2843,51,Minh Long,16,2013
2844,51,Trà Bồng,76,2014
2845,51,Ba Tơ,181,2014
2846,51,Nghĩa Hành,11,2014
2847,51,Mộ Đức,7,2014
2848,51,Tây Trà,37,2014
2849,51,Sơn Tây,44,2014
2850,51,Sơn Tịnh,7,2014
2851,51,Bình Sơn,10,2014
2852,51,Đức Phổ,17,2014
2853,51,Tư Nghĩa,3,2014
2854,51,Sơn Hà,60,2014
2855,51,Minh Long,21,2014
2856,51,Trà Bồng,61,2015
2857,51,Ba Tơ,158,2015
2858,51,Nghĩa Hành,12,2015
2859,51,Mộ Đức,6,2015
2860,51,Tây Trà,31,2015
2861,51,Sơn Tây,39,2015
2862,51,Sơn Tịnh,8,2015
2863,51,Bình Sơn,16,2015
2864,51,Đức Phổ,23,2015
2865,51,Tư Nghĩa,4,2015
2866,51,Sơn Hà,60,2015
2867,51,Minh Long,20,2015
2868,51,Trà Bồng,6,2016
2869,51,Ba Tơ,40,2016
2870,51,Nghĩa Hành,11,2016
2871,51,Mộ Đức,2,2016
2872,51,Tây Trà,12,2016
2873,51,Sơn Tây,3,2016
2874,51,Bình Sơn,2,2016
2875,51,Đức Phổ,8,2016
2876,51,Tư Nghĩa,1,2016
2877,51,Sơn Hà,30,2016
2878,51,Minh Long,14,2016
2879,51,Trà Bồng,146,2017
2880,51,Ba Tơ,379,2017
2881,51,Nghĩa Hành,48,2017
2882,51,Mộ Đức,17,2017
2883,51,Tây Trà,148,2017
2884,51,Sơn Tây,122,2017
2885,51,Sơn Tịnh,58,2017
2886,51,Bình Sơn,74,2017
2887,51,Đức Phổ,156,2017
2888,51,Quảng Ngãi,4,2017
2889,51,Tư Nghĩa,45,2017
2890,51,Lý sơn,1,2017
2891,51,Sơn Hà,247,2017
2892,51,Minh Long,74,2017
2893,51,Trà Bồng,345,2018
2894,51,Ba Tơ,1200,2018
2895,51,Nghĩa Hành,263,2018
2896,51,Mộ Đức,99,2018
2897,51,Tây Trà,193,2018
2898,51,Sơn Tây,464,2018
2899,51,Sơn Tịnh,166,2018
2900,51,Bình Sơn,309,2018
2901,51,Đức Phổ,381,2018
2902,51,Quảng Ngãi,9,2018
2903,51,Tư Nghĩa,101,2018
2904,51,Lý sơn,6,2018
2905,51,Sơn Hà,1509,2018
2906,51,Minh Long,280,2018
2907,51,Trà Bồng,654,2019
2908,51,Ba Tơ,2664,2019
2909,51,Nghĩa Hành,194,2019
2910,51,Mộ Đức,71,2019
2911,51,Tây Trà,297,2019
2912,51,Sơn Tây,866,2019
2913,51,Sơn Tịnh,209,2019
2914,51,Bình Sơn,403,2019
2915,51,Đức Phổ,334,2019
2916,51,Quảng Ngãi,17,2019
2917,51,Tư Nghĩa,152,2019
2918,51,Sơn Hà,2260,2019
2919,51,Minh Long,423,2019
2920,51,Trà Bồng,146,2020
2921,51,Ba Tơ,468,2020
2922,51,Nghĩa Hành,58,2020
2923,51,Mộ Đức,8,2020
2924,51,Tây Trà,103,2020
2925,51,Sơn Tây,149,2020
2926,51,Sơn Tịnh,10,2020
2927,51,Bình Sơn,184,2020
2928,51,Đức Phổ,53,2020
2929,51,Quảng Ngãi,1,2020
2930,51,Tư Nghĩa,20,2020
2931,51,Sơn Hà,295,2020
2932,51,Minh Long,96,2020
2933,52,Phù Cát,12,2011
2934,52,Tuy Phước,1,2011
2935,52,An Lão,10,2011
2936,52,TX. An Nhơn,5,2011
2937,52,Quy Nhơn,13,2011
2938,52,Phù Mỹ,10,2011
2939,52,Hoài  Ân,50,2011
2940,52,Vân Canh,61,2011
2941,52,Hoài Nhơn,8,2011
2942,52,Tây Sơn,4,2011
2943,52,Vĩnh Thạnh,13,2011
2944,52,Phù Cát,5,2012
2945,52,Tuy Phước,1,2012
2946,52,An Lão,4,2012
2947,52,TX. An Nhơn,1,2012
2948,52,Quy Nhơn,14,2012
2949,52,Phù Mỹ,11,2012
2950,52,Hoài  Ân,39,2012
2951,52,Vân Canh,72,2012
2952,52,Hoài Nhơn,20,2012
2953,52,Tây Sơn,8,2012
2954,52,Vĩnh Thạnh,22,2012
2955,52,Phù Cát,4,2013
2956,52,An Lão,21,2013
2957,52,TX. An Nhơn,4,2013
2958,52,Quy Nhơn,10,2013
2959,52,Phù Mỹ,9,2013
2960,52,Hoài  Ân,21,2013
2961,52,Vân Canh,53,2013
2962,52,Hoài Nhơn,37,2013
2963,52,Tây Sơn,5,2013
2964,52,Vĩnh Thạnh,23,2013
2965,52,Phù Cát,22,2014
2966,52,Tuy Phước,4,2014
2967,52,An Lão,16,2014
2968,52,TX. An Nhơn,5,2014
2969,52,Quy Nhơn,34,2014
2970,52,Phù Mỹ,13,2014
2971,52,Hoài  Ân,32,2014
2972,52,Vân Canh,80,2014
2973,52,Hoài Nhơn,19,2014
2974,52,Tây Sơn,7,2014
2975,52,Vĩnh Thạnh,16,2014
2976,52,Phù Cát,14,2015
2977,52,Tuy Phước,11,2015
2978,52,An Lão,48,2015
2979,52,TX. An Nhơn,5,2015
2980,52,Quy Nhơn,36,2015
2981,52,Phù Mỹ,22,2015
2982,52,Hoài  Ân,115,2015
2983,52,Vân Canh,105,2015
2984,52,Hoài Nhơn,29,2015
2985,52,Tây Sơn,19,2015
2986,52,Vĩnh Thạnh,22,2015
2987,52,Phù Cát,69,2016
2988,52,Tuy Phước,6,2016
2989,52,An Lão,153,2016
2990,52,TX. An Nhơn,9,2016
2991,52,Quy Nhơn,24,2016
2992,52,Phù Mỹ,21,2016
2993,52,Hoài  Ân,128,2016
2994,52,Vân Canh,89,2016
2995,52,Hoài Nhơn,35,2016
2996,52,Tây Sơn,34,2016
2997,52,Vĩnh Thạnh,74,2016
2998,52,Tuy Phước,36,2017
2999,52,Phù Cát,51,2017
3000,52,An Lão,50,2017
3001,52,TX. An Nhơn,49,2017
3002,52,Quy Nhơn,105,2017
3003,52,Phù Mỹ,74,2017
3004,52,Hoài  Ân,180,2017
3005,52,Vân Canh,181,2017
3006,52,Hoài Nhơn,77,2017
3007,52,Tây Sơn,62,2017
3008,52,Vĩnh Thạnh,93,2017
3009,52,Phù Cát,82,2018
3010,52,Tuy Phước,49,2018
3011,52,An Lão,204,2018
3012,52,TX. An Nhơn,60,2018
3013,52,Quy Nhơn,250,2018
3014,52,Phù Mỹ,122,2018
3015,52,Hoài  Ân,288,2018
3016,52,Vân Canh,347,2018
3017,52,Hoài Nhơn,215,2018
3018,52,Tây Sơn,155,2018
3019,52,Vĩnh Thạnh,457,2018
3020,52,Phù Cát,198,2019
3021,52,Tuy Phước,162,2019
3022,52,An Lão,487,2019
3023,52,TX. An Nhơn,82,2019
3024,52,Quy Nhơn,123,2019
3025,52,Phù Mỹ,171,2019
3026,52,Hoài  Ân,388,2019
3027,52,Vân Canh,340,2019
3028,52,Hoài Nhơn,161,2019
3029,52,Tây Sơn,129,2019
3030,52,Vĩnh Thạnh,312,2019
3031,52,Tuy Phước,5,2020
3032,52,Phù Cát,13,2020
3033,52,An Lão,69,2020
3034,52,TX. An Nhơn,10,2020
3035,52,Quy Nhơn,25,2020
3036,52,Phù Mỹ,21,2020
3037,52,Hoài  Ân,108,2020
3038,52,Vân Canh,38,2020
3039,52,Hoài Nhơn,40,2020
3040,52,Tây Sơn,13,2020
3041,52,Vĩnh Thạnh,62,2020
3042,54,Tây Hòa,3,2011
3043,54,TX. Sông Cầu,11,2011
3044,54,Sơn Hòa,9,2011
3045,54,Đồng Xuân,22,2011
3046,54,Tuy An,1,2011
3047,54,Phú Hòa,4,2011
3048,54,Đông Hòa,1,2011
3049,54,Tây Hòa,1,2012
3050,54,TX. Sông Cầu,27,2012
3051,54,Sơn Hòa,21,2012
3052,54,Đồng Xuân,20,2012
3053,54,Tuy An,1,2012
3054,54,Phú Hòa,4,2012
3055,54,Tây Hòa,4,2013
3056,54,TX. Sông Cầu,18,2013
3057,54,Sơn Hòa,43,2013
3058,54,Đồng Xuân,34,2013
3059,54,Phú Hòa,8,2013
3060,54,Tuy Hòa,1,2013
3061,54,Tây Hòa,5,2014
3062,54,TX. Sông Cầu,27,2014
3063,54,Sơn Hòa,33,2014
3064,54,Đồng Xuân,55,2014
3065,54,Tuy An,1,2014
3066,54,Sông Hinh,8,2014
3067,54,Phú Hòa,34,2014
3068,54,TX. Sông Cầu,42,2015
3069,54,Sơn Hòa,34,2015
3070,54,Đồng Xuân,68,2015
3071,54,Tuy An,4,2015
3072,54,Sông Hinh,4,2015
3073,54,Phú Hòa,31,2015
3074,54,Đông Hòa,2,2015
3075,54,Tây Hòa,6,2015
3076,54,Đồng Xuân,112,2016
3077,54,Tuy An,4,2016
3078,54,Sông Hinh,16,2016
3079,54,Phú Hòa,34,2016
3080,54,Tuy Hòa,3,2016
3081,54,Đông Hòa,4,2016
3082,54,Tây Hòa,6,2016
3083,54,TX. Sông Cầu,58,2016
3084,54,Sơn Hòa,103,2016
3085,54,Đồng Xuân,200,2017
3086,54,Tuy An,75,2017
3087,54,Sông Hinh,46,2017
